"id","text_EN","text_CZ","text","modified","onlyid"
"ui_s_hospods_seq51_ouOq","She's dead.","","","エヴァは死んだ",1
"chat_musa_z_ma_na_dvore_s_DHnU","In the court of Sultan Muhamad the Seventh himself. That is where I became a physician.","","","かのスルタン゠ムハンマドVII世の宮廷にいた。 医者になったのもそこだ。",1
"prio_musa_z_ma_a_nez_se_z_RuGj","Have you never heard of Prester John or the Christian Kingdom of Aksum?","","","キリスト教徒の王ヤンや キリスト教の国アクスムについて聞いたことは?",1
"o_zi_rychtar_k_zikmund_na_T6pm","Sigismund thinks quite highly of the Abbot and explicitly prohibited his people from pillaging the monastery's property","","","ジクムントは修道院長に対し非常に敬意を払っている。  兵たちに修道院の財産を略奪することをきつく禁じている。",1
"bark_henry_sakra_me_tak_b_k1iz","my back hurts so much. Might I find a new one here?","","","クソッ背骨が痛くなってきた。ここにある骨と取り替えられたらいいのに。",1
"cin__komar_tvoje_zena_ste_D6el","Still… your wife… won't forget this Polish sausage… till the day she dies!","","","(だが…、 お前の女房は…、 このポーランド産ソーセージの味を…、 一生忘れられないぜ…!)",1
"po_c_borut_gru_tak_co_fnM5","Hey, how did you get involved with the Devil anyway?","","","そもそも何があって、 〈チェルト〉とつるむようになったんだ?",1
"s_bo_henry_cert_te_potreb_d2qq","I don't need to right any wrongs. The Devil sent me to see if you would rejoin his band.","","","罰を与えに来たわけじゃない。 〈チェルト〉に頼まれて  仲間に戻る気はないか聞きに来たんだ",1
"hlav_jan_zizka_ale_zpatky_YkMT","But back to the point, Devil. What about your people?","","","さて本題に戻ろう 〈チェルト〉よ、 仲間はどうした?",1
"zavi_zavis_z_g_otec_byl_k_gkR3","My father was the burgrave of Konarsko Sieradz. He bred the best horses in all of Poland. ","","","私の父はシェラツのコナルスコ城伯だった。ポーランド王国一の名伯楽と言われたものだ。",1
"uvod_zavis_z_g_strucne_a__puJa","Forget the pleasantries. Czego chcesz?","","","社交辞令はなしでいいぞ。チェゴ、フツェシ (用件は何だ)?",1
"mari_marian_kn_antonin_z__zUaL","Anthony of Wysoka and Hroznata of Raborsch could both teach you something.","","","ヴィソカーのアントニーンとラトボシュのフロズナタから 話を聞いてみるといい",1
"hrac_henry_je_videt_ze_se_mH6A","I can see you take good care of the cemetery. I'm sure the abbot would be interested to know you're so conscientious.","","","この墓地はよく手入れされてる あんたの誠実さに修道院長も関心を示すだろう",1
"o_zi_pisar_tyc__ale_tobe__8bek","But I think the Black Horse alehouse or The Hangman's Halter tavern may suit you better.","","","だが『黒馬』亭や『処刑人の縄』亭のほうが  君には合うかもしれない",1
"dial_henry_ten_lektvar_za_qTFZ","To look at you, I'd say you're as fit as a fiddle. You're not as white as you were, Black.","うん 見たところ元気いっぱいだな、〈チェルニー〉 以前は顔色が真っ白だったぞ",1
"rozh_henry_ano_vojsko_sic_rJ5l","The troops might have left, but he really will come back. He swore it by all the saints.","軍は撤退したが〈チェルニー〉は本当に戻ってくると あらゆる聖人に懸けて誓った",1
"rozh_henry_bylo_to_pro_ne_EJrR","He never took it seriously. How could he? His allegiance is to the army. He can't just change his mind.","本気じゃなかったのさ わかるだろ? 〈チェルニー〉は軍に仕える身だ 仕方ないんだよ",1
"rozh_henry_hlavne_bez_ted_1yhX","Black says you should go home. He'll come and see you once he can.","","","〈チェルニー〉は家に帰れと言ってる 都合がついたら会いに来るそうだ",1
"rozh_henry_je_mi_to_moc_l_Gm7n","I'm very sorry, Victoria. That soldier, Black, he's dead.","","","本当に残念だがヴィクトリア あの兵士 〈チェルニー〉…死んだよ",1
"rozh_henry_slibil_ze_se_o_qXjy","Black has manned up and promised he'll take care of you. That is, of both of you…?","〈チェルニー〉はあんたを引き受ける覚悟を決めたと言ってた あんたたち2人を…かな?",1
"s_vi_henry_kdo_je_cerny_3giR","Who's this Black fellah? Someone from the village?","","","そのチェルニー (黒色) ってのは誰なんだ? 村の人間か?",1
"vypt_henry_kde_ho_najdu_NCJy","Where can I find this soldier Black?","そのチェルニー (黒色) って兵士はどこにいる?",1
"rozh_henry_ja_jsem_jindri_GAez","I'm Henry. Black sent me to talk to you. Oh, and so did Martha from Miskowitz.","","","俺はインジフ 〈チェルニー〉にあんたと話すよう頼まれた。ミスコヴィツェのマルタからも",1
"rozh_henry_potkal_jsem_v__tSiA","I met Black in the camp.","","","野営地で〈チェルニー〉に会った",1
"rozh_viktorka_uz_o_tom_ne_lpFT","I don't want to talk about it anymore. Please tell me what you know about my Black!","","","これ以上話したくないわ 〈チェルニー〉についてあんたが知ってることを教えて!",1
"ui_rozhovor__seq1_G70E","About Black… ","","","〈チェルニー〉について… ",1
"ui_rozhovor__seq29_QTRu","About Black… ,"",""","〈チェルニー〉について… ",1
"s_vi_viktorka_cekam_na_ne_bHQ9","I'm waiting for him. My Black promised he'd come to me. And take me with him.","","","恋人の〈チェルニー〉の迎えを待ってるの 私を連れて行くって約束したわ",1
"vypt_prodejce__je_to_fajn_AVAf","She got along with the merchants, but I'd say she fancied Black the most.","","","商人たちと仲良くしてたが 一番気に入ってたのは〈チェルニー〉の奴だろうな",1
"rozh_viktorka_vis_co_jdi__KVa8","You know what? Go to hell! You and Black, the snake!","","","言いたいことわかる?  地獄に落ちればいいのよ あんたも〈チェルニー〉もね!",1
"rozh_viktorka_chci_bejt_s_dOmq","I… want to be with my Black.","私は… 〈チェルニー〉と一緒にいたいのよ",1
"rozh_viktorka_chci_zustat_z9FI","I want to stay with my Black! Where is he? Why didn't he come himself?","","","〈チェルニー〉と一緒にいたいのよ! どこにいるの? なぜ自分でここに来なかったの?",1
"s_vi_henry_viktorko_ten_t_5N9t","Wait… Black, you say?","待て… 〈チェルニー〉と言ったか?",1
"s_vi_viktorka_on_za_mnou__jV3I","It doesn't matter! All I want is to be with my Black! I'm waiting for him now.","","","どうでもいいでしょ? 私は〈チェルニー〉と一緒にいたいだけよ! ここで彼を待ってるの",1
"ui_vojak_neo_seq1_DBes","Are you the soldier, Black?","","","あんたが〈チェルニー〉という兵士か?",1
"vikt_viktorka_ale_snad_se_RI13","But maybe one day I'll be able to go and live with Black in the camp and we'll be together.","","","だけどいつか 〈チェルニー〉と野営地で一緒に暮らせるようになるかもしれない",1
"voja_henry_tobe_rikaj_cer_avzA","Are you the one they call Black?","","","あんたが〈チェルニー〉という奴か?",1
"rozh_viktorka_nevim_jestl_0XGy","I don't know if you're lying to me or if he was lying to you, but I don't believe a word of what you're saying!","","","あんたが嘘をついてるのか 〈チェルニー〉があんたに嘘をついたのかは知らないけど まったく信じられないわ!",1
"rozh_viktorka_no_tak_dobr_JJEu","Well, you already know that me and Black used to meet. But he changes his mind like the wind.","","","私と〈チェルニー〉が付き合ってたことは知ってるでしょう でも彼は風みたいに気まぐれなの",1
"ui_s_kovarko_seq3_2ojv","Black told me where to find Victoria.","","","〈チェルニー〉がヴィクトリアの居場所を教えてくれた",1
"rozh_henry_no_dobre_nechm_zHLx","Alright. Let's forget about it. Anyway, we were talking about your Black… ","","","わかった その件は忘れよう それより あんたの恋人の〈チェルニー〉だが…  ",1
"vypt_prodejce__ale_ja_ti__CMX3","But I can't help you. She knew Black from the provisioning unit the best.","","","だが力にはなれない あの娘が一番親しかったのは補給隊の〈チェルニー〉だ",1
"rozh_viktorka_vubec_cerny_WX9W","You don't know my Black at all, so don't judge him! Instead why don't you tell me what he has to say to me?","","","私の〈チェルニー〉を知らないくせに 決めつけないで! それより彼が何て言ってるのか 早く教えて",1
"vikt_viktorka_nejdriv_mi__JRuD","First, bring my Black to me.","","","まず 〈チェルニー〉を連れてきて",1
"tara_taras_mura_ab_insidi_mMnY","Ab insidiis diaboli, libera nos, Domine. ","","","アブ、インシディース、ディアボリ、リベラ、ノス、ドミネー (主ヨ、我ヲ悪魔ノ罠カラ遠ザケタマエ)",1
"tara_taras_mura_ab_insidi_qjH6","Ab insidiis diaboli, libera nos, Domine. Benedictus Deus. Gloria patri.","","","アブ インシディース ディアボリ リベラ ノス ドミネー ベネディクトゥス デウス グローリア パトリー (主ヨ 我ヲ悪魔ノ罠カラ遠ザケタマエ 神ヲ讃エヨ 父ナル主ニ栄光アレ)",1
"tara_taras_mura_benedictu_nlNF","Benedictus deus. Gloria patri. ","","","ベネディクトゥス デウス グローリア パトリー (神ヲ讃エヨ 父ナル主ニ栄光アレ)",1
"tara_taras_mura_vade_sata_542A","Vade, Satana!","","","ウァーデ、サタナ (サタンヨ立チ去レ)!",1
"tara_taras_mura_vade_sata_4zXc","Vade, Satana, inventor et magister omnis fallaciae, hostis humanae salutis.","","","ウァーデ サタナ インウェントル エト マギステル オムニス ファッラーキアエ ホスティス フマナエ サルティス (サタンヨ 全テノ欺瞞ノ生ミノ親ニシテ ソノ支配者ヨ 人間ノ救済ノ敵ヨ 立チ去レ)",1
"tara_taras_mura_vade_sata_Q9v4","Vade, Satana, inventor et magisteromnis fallaciae, hostis humanae salutis.","","","ウァーデ サタナ インウェントル エト マギステル オムニス ファッラーキアエ ホスティス フマナエ サルティス (サタンヨ 全テノ欺瞞ノ生ミノ親ニシテ ソノ支配者ヨ 人間ノ救済ノ敵ヨ 立チ去レ)",1
"tara_taras_mura_terribili_5TEj","Terribilis Deus de sanctuario suo.","","","テッリビリス デウス デ サーンクトゥアーリオー スオー (聖域ヨリ来タル畏レ多キ神ヨ…)",1
"tara_taras_mura_humiliare_OcmR","Humiliare sub potenti manu dei, contremisce et effuge,  invocato anobis sancto et terribili nomine, quem inferi tremunt.","","","フミリアーエ スブ ポテンティー マヌ デイ コントレミースケ エト エフゲ インウォカートー ア ノビス サーンクトー エト テッリビリ ノミネー クェム イーンフェリー トレムント (神ノ強大ナル掌ノ下ニ頭ヲ垂レヨ 地獄ノ住人ドモノ恐レ 我ラガソノ御名ヲ呼ブ 聖ナル畏レ多キ者ニ震エ 逃ゲ去レ)",1
"tara_taras_mura_gloria_vi_earK","Discede daemonium! ","","","ディスケーデ ダエモニウム (悪魔ヨ立チ去レ)!",1
"tara_taras_dos_humiliare__z3cG","Humiliare sub potenti manu Dei!","","","フミリアーエ スブ ポテンティー マヌ デイ (神ノ強大ナル掌ノ下ニ頭ヲ垂レヨ)!",1
"bark_henry_memento_mori_k_Vobq","Memento mori… If I hadn't built it myself, it'd give me a scare.","","","「死ヲ想エ」か…  作ったのが自分でなければ、震え上がっていただろう",1
"chat_ptacek_memento_mori_A10G","Memento mori.","","","「死ヲ想エ」か…",1
"hrob_henry_memento_mori_u8ID","Memento mori.","","","メメント、モリ (死ヲ想エ)",1
"jind_hans_z_uh_a_jak_ten__1qhT","How he get free, hey? Last I know, he rotting in chains.","","","〈スヒーチェルト〉だって?  どうやって自由になった? てっきり鎖につながれてくたばったもんだと",1
"s_ry_rychtar_m_musel_to_p_ubET","The rest of his band must have taken it once they learned what happened. Too bad… I had hoped to return something to the villagers. Oh well.","","","『徴税官』の身に何が起きたのかを知った仲間が全部持ち去ったのだろう…  残念だ。 村人たちの財産を返してやりたかったが、 仕方ない",1
"nale_bratr_mor_morticius__zzoa","Morticius was my grandfather. The poor fellah was probably bored to death in the ossuary, so he sired a bunch of babes all over this domain.","","","モルティキウスはわしの祖父の名だ 納骨堂は死ぬほど暇だったようでな この辺りじゅうで子種をばらまいていたらしい",1
"s_ba_henry_vzdyt_jenom_lo_fAGq","You're just a lowly thief. At least the Devil fights for the king.","","","あんたは下等なこそ泥だ  〈チェルト〉は少なくとも王のために戦ってるい",1
"s_ba_matous_ko_hele_ja_pr_d3s2","For the record, I have nothing against the Devil. But I don't want to stick my neck out for fuck all anymore.","","","言っておくが 〈チェルト〉に恨みはない だが何をするにも命がけの生活は もうごめんだ",1
"s_ba_matous_ko_i_tak_cert_75rt","Anyway, you can tell the Devil that I thank him for his offer, but after careful consideration, I'm choosing to be a free tradesman.","","","とにかく 悪魔にはこう伝えてくれ 申し出には感謝するが 慎重に考えた結果 俺は自由な商人の道を選んだってな",1
"s_ba_henry_to_se_pletes_FSbH","You don't understand. How could you? The Devil is a nobleman, things are dealt with differently by them.","","","あんたはわかってない まあ それはそうだよな〈チェルト〉は貴族だ あんたとは物事への対処の仕方が違う",1
"jind_henry_podekuj_certov_08QU","You can thank the Devil and Zizka. They sent me for you.","","","〈チェルト〉とジシュカに感謝しろ 俺は彼らの依頼で来たんだ",1
"s_ba_henry_cert_ma_vznese_xPZ3","The Devil and Zizka have a higher purpose. We fight for our rightful king!","","","〈チェルト〉とジシュカは崇高な目的を持ってる正統な王のために戦ってるんだ!",1
"jind_henry_poslal_me_such_Uq85","I'm Henry. The Dry Devil and Zizka sent me to find you. I'm to tell you they will be waiting for you in the Devil's Den.","","","インジフだ 〈スヒーチェルト〉とジシュカにあんたを探すよう頼まれた 『悪魔の隠れ家』であんたを待ってるとのことだ",1
"s_ba_matous_ko_protoze_an_8oqf","None of them really know why they're with the Devil anyway. Most of them just don't have anything else to do.","","","なんで自分が〈チェルト〉といるか誰もわかってない 大半は他にやることがない奴らだからだ",1
"s_ba_matous_ko_kdyby_cert_BCZJ","If the Devil were hanged, they would just drink themselves to death or kill each other.","","","〈チェルト〉が縛り首になったとしても、 残った仲間は飲み過ぎか 殺し合いで死ぬだろう",1
"s_ba_matous_ko_tak_takhle_cb8g","You bastard! No wonder you and the Devil are like brothers!","","","このクソ野郎! お前と〈チェルト〉が仲良しなのも納得だな!",1
"s_ba_matous_ko_neni_to_mo_HEda","And it's still better than being with the Devil. ","","","それに 〈チェルト〉と一緒にいるよりマシだぞ",1
"s_ba_matous_ko_nepotrebuj_vpIW","I don't need a pissed-off Devil coming after me too.","","","怒り狂った〈チェルト〉にまで追い回されるのはごめんだ",1
"s_ba_matous_ko_rozumnej_k_zHvI","Smart lad. Maybe a little too smart. Don't you think you could do better than working for the Devil?","","","賢い奴だな ちょっと賢すぎるくらいだ 〈チェルト〉のもとで働くよりマシな生き方もあるだろうに",1
"s_ba_matous_ko_tohle_jsem_hHfe","The Devil said something similar, but I never quite understood it. Well, at least you know why you're doing it.","","","〈チェルト〉もそんなこと言ってたが 俺には理解できなかった まあ 少なくともお前には理由があるんだな",1
"s_ba_matous_ko_vis_ze_mi__IzS6","It's hard to imagine a youthful Devil, but I'd say he had similar ideas. Anyway, you're sure to have a lot of "living life to the fullest" with him!","","","〈チェルト〉の若い頃の姿は想像しがたいが 奴も似たような考えを持ってたんだろう とにかく 奴と一緒なら「人生を満喫」する機会には事欠かなそうだ!",1
"s_ba_matous_ko__a_ted_maz_ti0S","Now get out of here! And give my regards to the Devil. Or maybe not…","","","それじゃ 失せろ! それと〈チェルト〉によろしく言っておいてくれ いや やっぱり言わなくていい…",1
"s_ba_matous_ko_a_to_je_mo_UuOB","If it's happiness you're after, you won't find it with the Devil.","","","幸せに生きたいなら…  〈チェルト〉と一緒じゃ叶わないぞ",1
"s_ba_matous_ko_pro_krale__UYrf","What do you think? To the king! I am His Majesty's chief customs collector!","","","何だと思う? 王に対して納める税金だ! 俺は陛下の主席徴税官様だ!",1
"s_ba_matous_ko_a_proc_ne_Du2u","So where's the payment? A royal customs collector's time is precious!","","","それで 金はどこだ?  王国徴税官の時間は貴重なんだよ!",1
"s_ba_matous_ko_to_bys_me__AKRG","Ah, you are quite wrong there! I'm a customs collector!","","","ああ ひどい勘違いをしているな! 俺は徴税官様だ!",1
"s_ba_matous_ko_co_k_certo_DliK","What led you to the Devil?","","","どういういきさつで〈チェルト〉に会った?",1
"zada_tomas_od__basan_jede_5id2","Basan, one of the Cuman dogs around here, has recently acquired a very lovely sword. It's called The Absolver. ","","","ここにいるバサンってクマン人が 最近素晴らしい剣を手に入れた  〈ロズフジェシテル (贖罪の剣)〉という名の剣だ",1
"lore_event_tab_pak_na_nej_pqxL","But at the church in Braunau a stone block fell on him. He died on the spot, haha!","","","ブロウモフの教会が現場だったとき 石材の下敷きになって死んじまったけどな  ハハ！",1
"lore_brabant_stali_jsme_n_RAwb","On the Italian field we faced John Hawkwood, a ruthless Englishman and a fearsome warrior.","","","無慈悲なイングランド人にして 恐ろしい戦士の ジョン゠ホークウッドとイタリアの戦場で相まみえた",1
"basa_basan_tak_to_je_rozh_XlLz","It is here. The Absolver. Look good. You can make same, yes?","","","こいつだ こいつこそが〈ロズフジェシテル〉だ きれいだろう 同じのを作れるか?",1
"jind_henry_jmenuju_se_jin_4Epw","My name is Henry and I'm talking about the sword you have hidden in the tent. I hear it's called The Absolver.","","","俺はインジフ あんたがテントに隠してる剣のことを言ってるんだ 〈ロズフジェシテル〉というらしいな",1
"odev_tomas_od__rozhresite_esW9","The Absolver… Have you ever seen such a splendid sword?","","","これが〈ロズフジェシテル〉か… こんな素晴らしい剣は初めて見た",1
"odev_tomas_od__rozhresite_gJ9L","The Absolver… it's finally mine!","","","〈ロズフジェシテル〉…  遂に俺のものだ!",1
"zada_tomas_od__basan_jede_5id2","Basan, one of the Cuman dogs around here, has recently acquired a very lovely sword. It's called The Absolver. ","","","この辺りにいるバサンってクマン人が 最近素晴らしい剣を手に入れた そいつは〈ロズフジェシテル (贖罪の剣)〉と呼ばれてる",1
"chat_jan_balsa_zakladatel_JL5H","Our house was founded by Miroslav of Zimburg. He built Zimburg Castle near to Kuttenberg and also founded Sedletz Monastery.","","","我が一族の祖はツィムブルクのミロスラフという 彼はクッテンベルクの近くにツィムブルク城を建て セドレツ修道院も創設した",1
"zave_henry_prece_jenom_by_V5O3","Actually, I'd be interested to know why they call you Tugbone.","","","実は あんたが「サームフナート (自分を握りしめる者)」と呼ばれる理由が 気になってる",1
"zave_miroslav__pristihla__orTk","Oh for Christ's sake! She walked in just when I was... playing with my hobby horse. That's all.","","","いい加減にしろって! ただ彼女が部屋に入ってきたとき俺が… 俺の… 「馬のおもちゃ」にまたがって 「握りしめていた」ってだけだ",1
"zave_jan_balsa_honil_si_s_Zq69","Tugging his bone! Tugbone! ","","","つまり股ぐらの愛馬だよ そう「愛馬」を握りしめていたんだよ!",1
"rozh_nalezce_k_takze_jdu__EeGs","So I waded through the water for a while till I came to this rocky slope on my left.","","","しばらくの間 浅瀬の中を突き進んでいくと 左手に岩だらけの斜面が見えてきた",1
"rozh_nalezce_k_tak_sem_se_hvj2","Then I went along the path towards Rabstein. When I came across the ford there, I followed the left creek upstream.","","","それから 俺はラプシュテインへの道を進んだ そして浅瀬の川に辿り着くと 上流に向かって左の小川をの方へ進んだのさ",1
"findbonea_najdi_druhou_st_H1Uo","From the ford I have to walk upstream along the left bank as far as the big rock in the stream.","","","浅瀬の上流に向かって左の流れに沿って進もう。目指すは大きな岩盤だ",1
"lore_henry_co_sou_ty_dina_XsRn","What are these dindanderries? I've never heard of such a disease before!","","","「真鍮病」とはなんだ? そんな病気は聞いたことがない!",1
"rozh_nalezce_k_vylezl_sem_acSh","I climbed out of the stream and went left up the hill and across this little glade towards Mesoles.","","","小川から上がって丘を登り 小さく開けた場所を突っ切ってメズホレズィの方角に向かった",1
"ui_trialog_s_seq21_CJTH","Slava has to leave.","","","スラーヴァを解放してやれ",1
"s_bo_borut_gru_ale_vzdyt__geLZ","I thought you said you wanted to pray for the Devil.","","","〈チェルト〉のために祈りたいと言ってたじゃないか…?",1
"ui_s_borutem_seq3_XcfA","Don't you want to help the Devil?","","","〈チェルト〉に手を貸したくないのか?",1
"s_bo_borut_gru_a_pan_buh__B4gi","Here is where I found reconciliation and peace of mind. Where else should I pray for the Devil to find his own?","","","ここは俺が改悛と平穏を見つけた場所だ 〈チェルト〉もまた悔い改めるよう祈るために これ以上相応しい場所があるか？",1
"trlg_zdimir_jestli_budes__qKcH","If you're ever in Kuttenberg, ask for Nicholas Krondel, he's the best armoursmith in the region. He might take you on as his apprentice.","","","クッテンベルクに行くことがあったらミクラーシュ゠クロンデルを訪ねてみろ この辺りでは一番の鎧職人だ 弟子にしてくれるかもしれない",1
"jind_zdimir_ja_jen_abys_n_fECJ","It would make for a piss-poor competition. Who knows, maybe you went to a blacksmith in Kuttenberg and had him forge it for you!","","","いくらでもズルができるじゃないか クッテンベルクの鍛冶屋に行って  代わりの誰かに 鍛えさせた剣かもしれないだろ!",1
"rozh_zajic_me_rikaj_zajic_v7DU","They call me Hare. I've been waiting here for you.","","","〈ザイーツ (野兎)〉と呼ばれてる あんたを待ってたんだ",1
"ui_dialog_se_seq3_nxmd","(Give Hare the arrow)","","","〈ザイーツ〉に矢を渡す",1
"ui_dialog_s__seq2_gQU1","I gave it to Hare.","","","〈ザイーツ〉にやった",1
"ui_dialog_s__seq3_lGMS","Hare stole it from me!","","","〈ザイーツ〉に盗まれた!",1
"ui_hrac_proh_seq2_bpp6","(Give Hare the arrow)","","","〈ザイーツ〉に矢を渡す",1
"ui_zajic_pro_seq2_lBz5","(Let Hare go)","","","〈ザイーツ〉を行かせる",1
"ui_zajic_pro_seq3_CjmP","(Let Hare go, but take his money)","〈ザイーツ〉を行かせるが 金はもらう",1
"dial_karel_zva_zajic_jedn_U1nQ","One of the men, Hare, brought a keg.",","","仲間の〈ザイーツ (野兎)〉って奴が樽を持ってきてな",1
"dial_henry_zajic_mi_rikal_O2iQ","Hare said he wanted to start his own gang, so I gave it to him.",","","自分の組織を作りたいと言っていたから 〈ザイーツ〉にやった",1
"dial_henry_ten_zmrd_zajic_jkXw","That fucker Hare stole it from me and ran off!",","","〈ザイーツ〉の奴が盗んで逃げていった!",1
"rydlo_event_pre_o_staryho_f6BB","Old Luke has been taken care of.","","","老いぼれのルカシュは 片付けた",1
"s_bo_borut_gru_adveeenija_Huxl","Advent it at rectum to whom, fate voluminous to her, seek it, inhale it, enter her. ","","","乳ヨ 垂ラシタマエ 股ノ変二ナルソノ日マデ 吸イ付キ 埋モレサセタマエ",1
"s_bo_henry_skodadoufal_js_nRMF","Too bad… I was hoping I could convince you. So was the Devil.","","","残念だ… あんたを説得できることを願ってた 〈チェルト〉もそう願ってた",1
"po_c_borut_gru_tak_at_ti__zfbl","It doesn't matter if you've known him a day, a year, or a lifetime. With the Devil, you know who you're dealing with from the very first moment.","","","奴を知って1日だろうと 1年だろうと 生まれたときからだろうと 関係ない 〈チェルト〉がどんな奴かは 会った瞬間にすぐにわかる",1
"s_bo_henry_et_dimitte_nob_krNW","Et dimitte nobis debita nostra, sicut et nos dimittimus debitoribus nostris.","","","エト  ディーミッテ ノービース デービタ ノストラ シークト エト ノス ディーミッティムス デービトーリブス ノストリース (ソシテ 我ラ二罪ヲ犯ス者ヲ 我ラガ赦ス如く  我ラノ罪ヲ赦シ給エ)",1
"s_bo_henry_et_ne_nos_indu_TpIM","Et ne nos inducas in tentationem, sed libera nos a malo.","","","エト ネ ノス インドゥーカース イン テンターティオーネム セド リーベラ ノス ア マーロー (我ラヲ 誘惑二遭ワセ給ウナ  悪カラ解キ放チ給エ)",1
"zakl_hrac_et_dimitte_nobi_EApM","Et dimitte nobis debita nostra.","","","エト ディーミッテ ノービース デービタ ノストラ (ソシテ我ラノ罪ヲ 赦シ給エ)",1
"zakl_hrac_et_ne_nos_induc_dmEC","Et ne nos inducas in tentationem sed libera nos a malo.","","","エト ネ ノス インドゥーカース イン テンターティオーネム セド リーベラ ノス ア マーロー (我ラヲ 誘惑二遭ワセ給ウナ  悪カラ解キ放チ給エ)",1
"zakl_hrac_fiat_voluntas_t_u3wt","Fiat voluntas tua, sicut in cælo et in terra.","","","フィアト ウォルンタース トゥア シークト イン カエロー イン テッラ (汝ノ御心ガ 天ニテ行ワレル如く 地上ニテモ行ワレ給エ)",1
"zakl_hrac_amen_mCa6","Amen.","","","アーメン",1
"chat_musa_z_ma_vy_za_to_v_GeOh","It is not your fault, really. How can a cook make something good when no pepper, cinnamon or grains of paradise grow here?","","","君を責めているわけじゃない コショウ シナモン それにギニアコショウが育たない土地で 美味しい料理を作れるわけがない",1
"s_bo_henry_paaaatr_nooost_Gk25","Paaaaah-nooooom noooooh-stroooom, quoooo…","パアーーーーーア…ノーーーーーーーム ノーーーーーー…ストローーーーーム、クオーーーー",1
"s_bo_henry_paaaatr_nooostr_udWh","Paaaaahter nooooohster, queeee asss in kaylis…","パアーーーーテル ノーーーーーステル、 クエーーーー アス イン キリス…",1
"s_bo_henry_panem_nostrum__APdA","Panem nostrum quotidianum da nobis hodie.","","","パーネム、 ノストルム、クオティーディアーヌム、 ダ、 ノービース、 ホディエ (我ラノ日ゴトノ糧ヲ今日モ与エ給エ)",1
"lore_suchy_cert_ale_je_to_iPiJ","It's certainly catchier than His Grace Sir Hynek the First of Kunstadt and Jaispitz.","","","「クンシュタートとイェヴィショヴィツェのヒネクI世閣下」 よりはよっぽど覚えやすい",1
"lore_suchy_cert_vlastne_a_Siet","That name wouldn't scare a fucking coward. But say &quot;Dry Devil,&quot: and everybody just shits themselves!","","","そんな名前じゃ腰抜けだってナメてくる だが〈スヒーチェルト (乾いた悪魔)〉と言えば 誰もがビビってクソを漏らすのさ!",1
"o_zi_hospodsky_teda_zivno_zVBk","His son has already taken over the trade, but old Holba is still a highly respected person around here.","","","仕事はとっくに息子に譲ってる だがフジェベイクじいさんは この辺じゃいまだに一目置かれてるんだ",1
"o_zi_hospodsky_ale_jestli_vqDE","But if you want to buy food, I'm at your service, or you can go and see young Holba, who lives on the village green and grows fruit and vegetables.","","","でも 食べ物を買いたきゃ俺が相談に乗るし フジェベイクじいさんのせがれに頼んでもいい 村の緑地に住んでて 果物や野菜を育ててる",1
"o_zi_hospodsky_a_to_ti_ta_a8ae","And pretty much everybody will confirm this, even our priest and uncle Holba, and they're considered to be the greatest connoisseurs far and wide!","","","誰に聞いてもその通りだと言うはずだ ここの神父やフジェベイクじいさんもな その道では知る人ぞ知る目利きの2人だぞ!",1
"o_zi_hospodsky_budu_si_vo_AgAi","I'll have to talk to uncle Holba about this.","","","フジェベイクじいさんに相談してみないとな",1
"o_zi_hospodsky_nikdy_bych_RAKb","I would never give people anything the priest or old uncle Holba didn't approve of first.","","","神父様やフジェベイクじいさんが頷いたもの以外客に出さないと決めてるんだ",1
"ui_o_zivote__stryc_hrebejk_KpR3","Who is Uncle Holba?","","","フジェベイクじいさんとは?",1
"o_zi_hospodsky_vsak_spous_CnvM","He has known lots of the trees in the area since they were but a pit, an acorn or beech nut and today they cast a shadow that can cover a carriage with horses.","","","あのじいさんはこの辺の樹のほとんどが まだ種やどんぐりだったころから 知ってるんだ 今や荷馬車が馬ごとその影に収まる程の でかさの木々だ",1
"o_zi_hospodsky_rikam_tomu_FGhS","I call it my warming balm, and people come here from far away for it, and many carters from Prague even stop by.","","","俺は「熱の癒し」と呼んでいて 皆遠くからこの酒を求めてやってくる プラハから来た御者も大勢立ち寄るよ",1
"o_zi_hospodsky_ale_jestli_SQO3","But if you think I'll teach you how to distil warming balm, then you're crazy.","","","だが「熱の癒し」の作り方まで 教えてもらえるとは 思うなよ",1
"o_zi_hospodsky_ha_ha_ani__orIa","Ha ha, not even for a thousand piles of groschen! Warming balm, that's my pride and joy. ","","","ハハッ  銀貨を千枚積まれようと断る! 「熱の癒し」は俺の誇りであり 喜びだ",1
"zada_pacholek__jeji_strib_IE58","Her silver ring. But watch out, she's a bit of a crackpot.","","","銀の指輪だ だが覚えておいてくれ あのばあさんは少しボケてる",1
"ui_zadani_qu_seq78_tl1b","A crackpot?","","","ボケてる?",1
"zada_pacholek__no_jo_cele_Y3KX","Aye, she bakes pies all day, then forgets she did it and bakes more.","","","ああ 一日中コラーチを焼いて それを忘れてさらに また焼くんだ",1
zada_henry_on_by_nekradl_MUQ6","He wouldn't... not him...","","","彼は盗まないさ 「彼は」 な…",1
"lovc_dobros_pe_maji_nejak_05As","The guards always sent them packing. Our knacker, Wolfram, was the only one who talked to them.","","","毎度衛兵に追い払われてたがな 死体清掃屋のヴォルフラムぐらいだよ  付き合いがあったのは",1
