id,text_EN,text_CZ,text,modified,onlyid
"rezy_henry_zamiloval_se_d_ishj","He's in love with your friend Tess.","","","彼は  レージに恋をしてる",1
"ui_anton_s_f_cerstvy_kytky_zs1j","What about giving Tess fresh flowers?","","","レージに花を贈ったらどうだ？",1
"ui_anton_s_f_co_ma_roza_r_FqNO","What would Tess like, Anton?","","","レージの好みは何だ？ アントン",1
"ui_anton_s_f_prinesu_darek_Cg5c","I'll bring a gift for Tess.","","","レージへの贈り物を持ってくる",1
"ui_anton_s_f_seq6_ZeOy","What kind of perfume would Tess want?","","","レージはどんな香水が欲しいんだ？",1
"ui_pokec_s_f_anton_a_rezy_xvji","Anton and Tess","","","アントンとレージ",1
"ui_rezyna_ka_seq13_PhkY","He's in love with Tess.","","","彼はレージに恋してる",1
"ui_zpatky_v__a_co_rezy_NL1o","What does that have to do with Tess?","","","それとレージに何の関係があるんだ？",1
"vlac_predak_vl_hen_tam_kl_gQMC","He stumbled upon Tess and Anton and our blockhead takes off running and hurts his arm. ","","","そこをレージとアントンに鉢合わせ  うちの間抜けは 焦って逃げた拍子に腕を痛めた",1
"zpat_francek_anton_se_bal_kDHH","Anton was afraid you weren't coming and that Tess would dump him tonight. So he had a few beers…","","","アントンはあんたが戻らず  今夜レージに 振られるんじゃないかと心配してた それでビールを飲んで…",1
"zpat_francek_co_furt_ja_t_JBLl","Don't look at me! It's Anton who was moaning about not being able to marry Tess.","","","俺に当たるなよ！  レージと結婚できなくて グチグチ言ってるのはアントンだ",1
"zpat_francek_hele_von_to__1EDK","Hey, Anton doesn't have an easy life, and Tess is his sole source of joy in this world.","","","いいか  アントンは苦労人だ  レージはそんな あいつの唯一の生きがいなんだ",1
"zpat_francek_jeji_otec_jo_pOwp","Her father Linhart is a well respected burgher and has already betrothed Tess to Anton.","","","彼女の父親のリンハルトは高名な市民でな すでにレージとアントンを婚約させてるんだが…",1
"zpat_henry_ano_tady_ho_ma_DUTt","Yes, here it is. Tess should like it.","","","ああ  持ってきたぞ  レージも気に入るだろう",1
"zpat_henry_a_rezy_bwaz","And what does that have to do with Tess?","","","それとレージに何の関係が？",1
"jdi_pro_k_mam_cerstve_kve_Co93","Finding fresh roses for Tess in Kuttenberg was truly no simple task. This mining town isn't overflowing with gardens in bloom, but in the Cobblers' Quarter I found a hidden garden and picked some flowers there.","","","レージのために花盛りのバラを探さなくてはならないが、クッテンベルクで見つけるのは決して簡単なことではない。この採鉱が盛んな街に花が咲き誇る庭園があるとは思えなかったが、靴屋の区画に秘密の庭園があり、そこで花を摘むことができた",1
"jdi_pro_k_mam_sehnat_kvet_yYMn","I have to find red roses for Tess. Roses are rare, and there aren't many gardens in a mining town like Kuttenberg, but I hear there's an abandoned garden in the Cobbler's Quarter where these roses grow.","","","テスのために赤いバラを見つけなければならない。バラは珍しく、クッテンベルクのように採鉱が盛んな街には庭園が少ない。だが、靴屋の区画にバラが咲いている廃庭園があると聞いた",1
"jdi_pro_p_mam_sehnat_vona_uO5u","I have to get some perfume from Tess's friend Elsa, who is the daughter of Johlin the cobbler, who has a house on the Upper Market near the crossroads with Merchants' Street.","","","レージの友達のエルセから香水を手に入れなければならない。彼女は靴屋ヨフリンの娘で、上市場の商人通りにある十字路辺りに住んでいる",1
"promluv_s_nasel_jsem_dare_XgN0","I found a gift for Anton's dear Tess. I have to get back to the tavern before Franzi does something stupid again.","","","アントンの想い人、レージへの贈り物を調達した。フランツェクがまたバカなことをしでかす前に酒場に戻らないと",1
"promluv_s_po_navratu_do_h_3HuN","Upon returning to the tavern an interesting surprise awaited me. I never thought Anton would manage to get drunk from grief before I returned with the gift for Tess.","","","酒場に戻ると意外な展開が待ち受けていた。まさかテレージの贈り物を渡す前に、アントンが悲しみに暮れて酔いつぶれてしまうとは",1
"sesivanit_jdi_pro_kvetiny_ge1B","Pick flowers for Tess.","","","レージのために花を摘む",1
"zeptej_se_z_poulicni_rvac_7iDq","Fortunately, we got out of the brawl with the Saints with our honour intact. Everything would have been fine had Anton not thought about his dear Tess and her birthday over a tankard of ale.","","","幸い、俺たちは汚名を被る前にセインツとの乱闘を脱出した。アントンが愛するレージの誕生日を考えるあまり、飲み過ぎたりしなければ… こんなことにはならなかったのに",1
"zitra_ran_predak_vlach_by_6WRB","Foreman Vlach was quite uneasy this morning. Anton's romantic rendez-vous with Tess ended most ignominiously for the miners' champion shooter! When running away from Master Linhart, Anton hurt his arm and could not compete in the shooting competition.","","","今朝のヴラヒ親方はかなり困った様子だった。射撃の名手アントンが、恋人レージとのデートの際に非常に残念な失敗をやらかしたのだ! リンハルト親方に見つかって逃げ出す時に、腕を怪我してしまったのである。これによりアントンは射撃大会に参加することができなくなった",1
"sabotazla_councilman_5typ","Gain Councillor Tuchmacher's support.","","","フィフレ参事会員の支持を取り付ける",1
"qdesc_strasidlo_XcfF","Voyta’s opus magnum is supposed to be a painting for the altar at Sedletz. However, after many years, his old friend Bellissimo reappeared in Kuttenberg, someone with whom he has unresolved issues from the past. Bellissimo is also interested in the project and seems to have struck a deal with the abbot to his own advantage. This is bad news for Voyta, who believed the commission was secure. How can Bellissimo be deterred? And how did he manage to get the commission?  ","","","セドレツの祭壇に飾られる絵画は、ヴォイチェフの最高傑作になるはずだった。しかし、長い年月を経て、彼の旧友ベリッシモがクッテンベルクに舞い戻ってきた。旧友といっても、ヴォイチェフとの間に何かしらしこりがある男らしい。そのベリッシモもこの話に興味を抱き、修道院長とかけあって取引をまとめてしまったという。仕事は安泰だと思っていたヴォイチェフにとって、これは大きすぎる痛手だ。果たして、ベリッシモを思い止まらせることはできるだろうか？そもそも彼はどうやって話を取りつけたのだろう？",1
"prohledej_krasek_ma_prona_OSPH","Bellissimo’s room should be on the upper floor of the baths. I’ll go there to see if I can find out how he managed to steal Voyta’s commission. Apparently, the room can be identified by its smell – it reeks of alcohol.  ","","","ベリッシモの部屋は浴場の上の階にあるはずだ。中に入って、どうやってヴォイチェフの仕事を横取りしたのか調べよう。部屋は匂いでわかるだろう。かなり酒臭いらしい",1
"nenapadne_vedle_nazovy_ka_PVwc","Next to Naaz s tub is his laundry chest with clean clothes, and now with a whole load of fleas. This will be an experience he will never forget!","","","ナースの浴槽の隣にはきれいな服の入った収納箱があるが、今は大量のノミだらけだ。きっと忘れない経験になるだろう!",1
"nenapadne_nenapadne_vysyp_Plp5","I ll pour the little buggers into the basket of clean laundry beside Naaz s tub when nobody s looking. And then I ll just let them do their thing.","","","人目を盗んで、ナースの浴槽付近にある洗濯済みの服の籠に、こいつを注いでやろう。あとは仕上げをご覧あれだ",1
"nasleduj__zastupce_mestan_K1Vk","The representative of burghers, Jerome Naaz, then welcomed us to the Italian Court and led us to the Mint and to the Great Hall. Godwin and Janosh headed to the Church Council. Meanwhile, the rest of the retinue was to make themselves at home in the kitchen…","","","市民代表の イェロニーム゠ナースが俺たちをイタリア宮に歓迎し、造幣局と大広間を案内してくれた。ボフタとヤーノシュは教会会議へ。一方、他の従者は厨房へと向かった…",1
